Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Volume
1,2,3,3,0,3,2,3,0,2,1,1,2,2,3,0,2,0,3,3,13,7,1,1,0,2,3,2,2,1,0,0,0,2,0,2,5,0,1,3,0,1,0,2,3,0,4,0,3,3,2,0,110
0,1,0,0,0,0,1,3,1,0,1,1,2,2,1,3,2,2,0,1,2,1,2,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,11,2,0,1,3,4,2,0,0,3,0,1,2,4,6,0,2,4,6,3,0,5,3,1,1,4,3,0,0,0,0,2,4,5,1,0,1,2,1,1,2,0,1,0,0,0,1,0,110
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0
0,5,6,4,2,2,5,8,3,7,6,4,4,6,6,9,6,2,4,9,1,2,2,10,4,5,6,2,3,0,7,3,0,2,0,0,8,3,5,4,6,3,3,5,3,4,3,5,9,25,58,0,292
4,2,2,2,1,5,2,12,3,5,11,2,3,2,8,2,4,1,5,5,2,3,3,4,3,7,7,4,5,5,6,3,4,1,1,3,3,3,5,4,5,6,2,2,1,1,2,4,2,5,4,3,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0
1,97,22,28,13,0,82,23,76,14,1,31,23,0,0,0,81,0,120,10,0,23,2,50,32,0,2,42,56,132,0,19,0,0,89,0,58,63,89,35,0,80,0,198,1,78,34,0,106,36,66,1,1898
258,312,181,455,87,103,318,205,88,113,148,494,8,101,115,229,179,1,145,130,196,143,92,164,117,68,273,121,177,53,138,134,121,185,82,84,97,440,65,78,67,162,47,96,97,140,157,168,349,321,127,107,8322
2,1,4,2,5,3,3,4,1,2,1,3,3,1,2,2,5,0,2,3,2,2,1,2,4,9,4,1,4,3,3,1,4,3,5,1,1,5,3,6,4,8,4,4,2,2,7,6,6,12,6,3,183
0,4,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,2,1,5,1,1,0,5,3,0,1,2,0,0,0,337,6,6,0,2,10,9,2,0,402
6,11,8,11,34,20,12,17,7,15,7,2,7,10,8,4,6,3,9,4,3,3,6,6,20,14,5,20,57,10,7,6,7,3,8,3,7,11,8,3,6,10,2,7,22,2,6,0,3,4,4,2,475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,2,1,0,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,2,0,0,0,0,0,0,2,5,0,0,37
3,8,8,7,7,12,5,5,7,3,9,7,4,3,2,4,4,7,9,10,8,11,7,11,7,7,7,3,4,4,8,10,4,5,3,9,12,7,9,10,7,6,9,7,12,5,12,8,9,5,5,1,365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,15,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,0,0,1,0,0,73
2,1,4,3,3,2,1,2,1,2,0,0,1,1,2,0,3,0,0,1,0,2,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,37
1,0,0,2,4,1,3,0,1,1,3,2,3,1,7,2,2,8,0,2,3,2,3,3,7,0,3,3,1,3,1,2,3,5,6,9,5,8,2,2,1,1,0,0,0,1,1,3,1,1,0,0,110
0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0,1,2,0,0,2,1,4,3,0,0,0,0,1,4,3,1,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,1,0,0,37
1,2,1,1,1,1,1,2,2,1,3,0,2,1,1,2,2,0,1,2,2,1,1,2,2,1,2,2,2,1,1,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2,0,0,73
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,1,6,6,6,5,5,4,9,6,4,5,6,3,6,11,0,2,5,3,4,5,3,7,8,4,7,10,5,3,8,3,8,10,12,4,3,12,16,12,7,15,9,11,6,24,5,13,11,11,0,365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,2,4,1,2,1,3,2,10,2,1,3,3,1,2,4,4,2,1,7,2,1,4,3,7,4,2,7,5,1,1,0,1,3,3,1,2,2,0,0,2,0,2,5,0,6,3,0,3,4,146
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,5,7,6,11,5,8,5,5,1,9,7,4,3,6,3,4,3,3,4,5,4,9,3,4,2,4,1,7,6,7,1,2,2,7,6,3,4,4,1,6,13,3,9,3,3,11,3,3,21,0,256
24,12,14,17,26,16,25,23,21,30,20,14,17,25,22,23,23,25,13,27,11,9,14,29,23,32,45,37,31,18,24,24,18,18,39,31,26,14,30,31,22,23,24,20,40,45,45,55,80,103,85,16,1497
0,5,4,5,1,3,0,2,1,9,1,2,4,4,11,0,6,1,6,15,29,1,0,6,3,1,1,1,8,1,0,1,9,0,1,5,5,1,3,1,0,1,4,3,2,7,1,16,3,0,1,1,183
0,4,0,7,3,2,0,3,2,4,4,0,0,5,30,0,6,8,5,22,2,5,1,16,1,2,2,1,10,0,0,3,10,1,1,6,0,1,4,1,1,1,16,1,3,6,1,1,4,2,0,2,219
1,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,1,0,2,0,2,0,0,0,1,1,0,0,2,2,1,1,1,1,0,0,0,0,1,0,1,0,2,1,2,0,0,0,2,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,15,16,5,15,6,12,9,20,16,19,14,18,13,14,13,16,4,14,7,9,4,14,10,15,9,4,5,8,9,3,2,9,20,13,10,13,14,6,8,15,4,7,9,12,8,15,3,9,15,37,0,548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,1,2,0,1,0,0,1,0,0,0,0,0,37
85,140,167,121,124,154,124,104,131,125,151,114,208,84,116,107,97,62,49,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,8,13,17,19,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,660,599,593,629,667,612,621,745,725,775,691,575,670,760,705,480,607,668,762,626,679,844,707,707,578,833,711,727,646,526,178,60,253,477,899,705,689,645,820,692,766,589,570,853,716,711,608,882,684,384,60,32704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,1,2,1,1,0,2,0,0,0,0,0,2,0,1,0,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,4,2,0,1,3,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37
2,1,2,2,7,2,2,1,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,1,4,2,2,0,0,0,3,0,0,0,2,37
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,3,0,2,2,2,1,2,0,1,1,1,2,2,1,1,4,2,1,3,2,3,2,2,2,0,3,6,1,2,7,2,3,0,0,0,3,1,4,2,0,1,0,6,0,73
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,1,1,3,4,8,3,3,3,4,3,2,5,1,2,1,0,2,1,1,1,1,1,1,1,3,3,1,1,4,3,4,0,2,0,1,0,2,5,1,1,0,8,1,0,1,3,2,9,0,0,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,3,4,3,3,1,1,1,6,6,1,10,16,19,34,26,24,28,31,43,36,46,35,28,34,24,18,26,9,11,12,21,28,45,35,30,36,22,21,27,25,20,18,16,16,2,17,4,13,3,6,949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,1,1,2,1,1,1,2,0,1,0,2,2,0,3,1,1,2,0,1,2,1,1,0,3,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,1,1,0,0,1,1,4,0,37
0,2,0,0,1,1,1,0,2,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,2,1,1,3,2,0,0,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,3,2,3,1,3,4,4,2,4,5,5,6,2,7,3,1,2,2,2,1,1,2,1,2,1,2,1,2,5,0,5,4,0,2,5,2,2,1,5,4,5,7,2,3,5,2,3,2,5,0,146
0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,1,1,2,2,0,4,1,0,2,0,0,6,3,0,0,1,0,4,3,1,0,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,1,1,1,1,0,1,1,1,2,0,0,3,1,1,0,0,1,1,0,3,0,3,1,0,3,0,0,0,1,2,2,1,0,0,0,0,0,4,1,1,2,0,1,3,1,1,0,37
2,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,0,1,0,2,1,0,0,2,0,37
0,0,0,0,1,1,1,2,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,37
6,2,7,2,7,3,3,4,4,10,8,6,5,2,3,6,4,4,3,4,3,7,8,0,3,6,4,3,2,4,7,2,2,5,6,3,1,5,2,3,0,9,5,4,2,3,4,5,5,3,9,0,219
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,5,0,7,6,1,2,3,2,10,1,0,1,7,0,0,1,5,1,1,3,0,2,0,0,4,3,1,2,2,2,5,1,1,0,3,0,0,1,1,0,0,1,0,3,2,1,4,2,0,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,2,3,0,0,1,1,2,1,0,1,0,0,5,0,0,1,0,0,3,1,0,1,0,1,1,0,37
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,4,4,4,1,1,8,10,6,5,4,4,5,11,0,0,1,7,2,2,4,10,2,1,2,1,5,3,2,2,1,0,5,2,1,1,13,1,9,2,5,5,2,4,12,9,4,9,5,2,219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,1,1,2,1,2,2,1,2,1,2,0,2,1,1,2,1,1,6,1,3,2,1,2,1,1,2,2,1,6,1,4,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,2,1,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1,5,21,6,11,3,5,13,9,9,37,3,19,2,0,2,7,4,2,35,8,3,7,14,23,8,8,11,5,19,2,0,6,6,3,6,3,2,4,6,4,7,6,13,8,1,5,7,1,8,8,0,402
0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,3,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,2,1,5,11,5,6,7,7,10,8,6,4,14,2,3,6,4,2,7,13,4,9,10,4,1,0,3,1,3,2,2,7,3,4,9,13,16,6,2,5,0,15,0,0,6,0,5,4,3,0,329
2,7,11,8,4,13,7,14,17,8,6,4,18,3,5,7,5,9,17,9,8,0,10,7,6,10,7,5,9,6,5,5,11,5,7,16,9,17,10,11,10,7,18,19,14,15,11,11,14,15,12,0,475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,1,0,0,1,0,2,3,1,0,3,1,2,2,0,0,2,1,2,2,1,4,2,1,0,0,0,4,2,0,2,0,0,0,4,3,2,5,2,0,0,1,1,1,1,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
